G:\3000.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 2	P	 2	61	1A1C	 37	    47230	59,7
 2	P	 2	61	1A1C	 38	    47780	59,7
 2	P	 2	61	1A1C	 39	    48288	59,6
 2	P	 2	61	1A1C	 40	    48635	59,7
 2	P	 2	62	1A1C	  1	     7889	59,7
 2	P	 2	62	1A1C	  2	     7701	59,7
 2	P	 2	62	1A1C	  3	     7694	59,7
 2	P	 2	62	1A1C	  4	     7604	59,7
 2	P	 2	62	1A1C	  5	     7566	59,7
 2	P	 2	62	1A1C	  6	     7460	59,7
 2	P	 2	62	1A1C	  7	     7585	59,7
 2	P	 2	62	1A1C	  8	     7533	59,7
 2	P	 2	62	1A1C	  9	     7519	59,7
 2	P	 2	62	1A1C	 10	     7624	59,7
 2	P	 2	62	1A1C	 11	     7599	59,7
 2	P	 2	62	1A1C	 12	     7593	59,7
 2	P	 2	62	1A1C	 13	     7536	59,7
 2	P	 2	62	1A1C	 14	     7562	59,7
 2	P	 2	62	1A1C	 15	     7564	59,6
 2	P	 2	62	1A1C	 16	     7541	59,7
 2	P	 2	62	1A1C	 17	     7482	59,7
 2	P	 2	62	1A1C	 18	     7542	59,7
 2	P	 2	62	1A1C	 19	     7544	59,7
 2	P	 2	62	1A1C	 20	     7558	59,7
 2	P	 2	62	1A1C	 21	     7603	59,7
 2	P	 2	62	1A1C	 22	     7645	59,7
 2	P	 2	62	1A1C	 23	     7745	59,7
 2	P	 2	62	1A1C	 24	     8076	59,7
 2	P	 2	62	1A1C	 25	     8506	59,7
 2	P	 2	62	1A1C	 26	     9476	59,7
 2	P	 2	62	1A1C	 27	    11292	59,7
 2	P	 2	62	1A1C	 28	    14459	59,7
 2	P	 2	62	1A1C	 29	    19060	59,7
 2	P	 2	62	1A1C	 30	    24485	59,7
 2	P	 2	62	1A1C	 31	    30521	59,7
 2	P	 2	62	1A1C	 32	    35857	59,7
 2	P	 2	62	1A1C	 33	    40629	59,7
 2	P	 2	62	1A1C	 34	    43811	59,7
 2	P	 2	62	1A1C	 35	    45742	59,7
 2	P	 2	62	1A1C	 36	    46691	59,7
 2	P	 2	62	1A1C	 37	    47114	59,7
 2	P	 2	62	1A1C	 38	    47440	59,7
 2	P	 2	62	1A1C	 39	    48063	59,6
 2	P	 2	62	1A1C	 40	    48228	59,7
 2	P	 2	63	1A1C	  1	     7541	59,7
 2	P	 2	63	1A1C	  2	     7550	59,7
 2	P	 2	63	1A1C	  3	     7424	59,7
 2	P	 2	63	1A1C	  4	     7369	59,7
 2	P	 2	63	1A1C	  5	     7401	59,7
 2	P	 2	63	1A1C	  6	     7397	59,7
 2	P	 2	63	1A1C	  7	     7250	59,7
 2	P	 2	63	1A1C	  8	     7331	59,7
 2	P	 2	63	1A1C	  9	     7302	59,7
 2	P	 2	63	1A1C	 10	     7376	59,7
 2	P	 2	63	1A1C	 11	     7235	59,7
 2	P	 2	63	1A1C	 12	     7320	59,7
 2	P	 2	63	1A1C	 13	     7251	59,7
 2	P	 2	63	1A1C	 14	     7259	59,7
 2	P	 2	63	1A1C	 15	     7283	59,6
 2	P	 2	63	1A1C	 16	     7322	59,7
 2	P	 2	63	1A1C	 17	     7261	59,7
 2	P	 2	63	1A1C	 18	     7277	59,7
 2	P	 2	63	1A1C	 19	     7285	59,7
 2	P	 2	63	1A1C	 20	     7341	59,7
 2	P	 2	63	1A1C	 21	     7388	59,7
 2	P	 2	63	1A1C	 22	     7388	59,7
 2	P	 2	63	1A1C	 23	     7510	59,7
 2	P	 2	63	1A1C	 24	     7635	59,7
 2	P	 2	63	1A1C	 25	     8280	59,7
 2	P	 2	63	1A1C	 26	     9063	59,7
 2	P	 2	63	1A1C	 27	    10768	59,7
 2	P	 2	63	1A1C	 28	    13781	59,7
 2	P	 2	63	1A1C	 29	    18087	59,7
 2	P	 2	63	1A1C	 30	    23650	59,7
 2	P	 2	63	1A1C	 31	    29538	59,7
 2	P	 2	63	1A1C	 32	    35158	59,7
 2	P	 2	63	1A1C	 33	    39580	59,7
 2	P	 2	63	1A1C	 34	    42818	59,7
 2	P	 2	63	1A1C	 35	    44804	59,7
 2	P	 2	63	1A1C	 36	    46034	59,7
 2	P	 2	63	1A1C	 37	    46760	59,7
 2	P	 2	63	1A1C	 38	    47125	59,7
 2	P	 2	63	1A1C	 39	    47576	59,6
 2	P	 2	63	1A1C	 40	    47640	59,7
 2	P	 2	64	1A1C	  1	     8057	59,7
 2	P	 2	64	1A1C	  2	     7902	59,7
 2	P	 2	64	1A1C	  3	     7832	59,7
 2	P	 2	64	1A1C	  4	     7766	59,7
 2	P	 2	64	1A1C	  5	     7648	59,7
 2	P	 2	64	1A1C	  6	     7631	59,7
 2	P	 2	64	1A1C	  7	     7573	59,7
 2	P	 2	64	1A1C	  8	     7662	59,7
 2	P	 2	64	1A1C	  9	     7675	59,7
 2	P	 2	64	1A1C	 10	     7697	59,7
 2	P	 2	64	1A1C	 11	     7506	59,7
 2	P	 2	64	1A1C	 12	     7580	59,7
 2	P	 2	64	1A1C	 13	     7652	59,7
 2	P	 2	64	1A1C	 14	     7543	59,7
 2	P	 2	64	1A1C	 15	     7585	59,6
 2	P	 2	64	1A1C	 16	     7492	59,7
 2	P	 2	64	1A1C	 17	     7580	59,7
 2	P	 2	64	1A1C	 18	     7552	59,7
 2	P	 2	64	1A1C	 19	     7547	59,7
 2	P	 2	64	1A1C	 20	     7595	59,7
 2	P	 2	64	1A1C	 21	     7601	59,7
 2	P	 2	64	1A1C	 22	     7535	59,7
 2	P	 2	64	1A1C	 23	     7576	59,7
 2	P	 2	64	1A1C	 24	     7518	59,7
 2	P	 2	64	1A1C	 25	     7602	59,7
 2	P	 2	64	1A1C	 26	     7513	59,7
 2	P	 2	64	1A1C	 27	     7718	59,7
 2	P	 2	64	1A1C	 28	     7828	59,7
 2	P	 2	64	1A1C	 29	     7948	59,7
 2	P	 2	64	1A1C	 30	     8358	59,7
 2	P	 2	64	1A1C	 31	     9098	59,7
 2	P	 2	64	1A1C	 32	    10658	59,7
 2	P	 2	64	1A1C	 33	    13378	59,7
 2	P	 2	64	1A1C	 34	    17192	59,7
 2	P	 2	64	1A1C	 35	    22594	59,7
 2	P	 2	64	1A1C	 36	    28814	59,7
 2	P	 2	64	1A1C	 37	    35576	59,7
 2	P	 2	64	1A1C	 38	    42013	59,7
 2	P	 2	64	1A1C	 39	    46055	59,6
 2	P	 2	64	1A1C	 40	    48420	59,7
 2	P	 2	65	1A1C	  1	     8669	59,7
 2	P	 2	65	1A1C	  2	     8604	59,7
 2	P	 2	65	1A1C	  3	     8687	59,7
 2	P	 2	65	1A1C	  4	     8582	59,7
 2	P	 2	65	1A1C	  5	     8538	59,7
 2	P	 2	65	1A1C	  6	     8488	59,7
 2	P	 2	65	1A1C	  7	     8525	59,7
 2	P	 2	65	1A1C	  8	     8584	59,7
 2	P	 2	65	1A1C	  9	     8479	59,7
 2	P	 2	65	1A1C	 10	     8601	59,7
 2	P	 2	65	1A1C	 11	     8610	59,7
 2	P	 2	65	1A1C	 12	     8424	59,7
 2	P	 2	65	1A1C	 13	     8556	59,7
 2	P	 2	65	1A1C	 14	     8479	59,7
 2	P	 2	65	1A1C	 15	     8563	59,6
 2	P	 2	65	1A1C	 16	     8523	59,7
 2	P	 2	65	1A1C	 17	     8490	59,7
 2	P	 2	65	1A1C	 18	     8530	59,7
 2	P	 2	65	1A1C	 19	     8426	59,7
 2	P	 2	65	1A1C	 20	     8601	59,7
 2	P	 2	65	1A1C	 21	     8536	59,7
 2	P	 2	65	1A1C	 22	     8491	59,7
 2	P	 2	65	1A1C	 23	     8443	59,7
 2	P	 2	65	1A1C	 24	     8571	59,7
 2	P	 2	65	1A1C	 25	     8610	59,7
 2	P	 2	65	1A1C	 26	     8689	59,7
 2	P	 2	65	1A1C	 27	     9069	59,7
 2	P	 2	65	1A1C	 28	     9719	59,7
 2	P	 2	65	1A1C	 29	    10883	59,7
 2	P	 2	65	1A1C	 30	    12762	59,7
 2	P	 2	65	1A1C	 31	    16091	59,7
 2	P	 2	65	1A1C	 32	    20900	59,7
 2	P	 2	65	1A1C	 33	    26603	59,7
 2	P	 2	65	1A1C	 34	    32521	59,7
 2	P	 2	65	1A1C	 35	    37929	59,7
 2	P	 2	65	1A1C	 36	    42475	59,7
 2	P	 2	65	1A1C	 37	    44519	59,7
 2	P	 2	65	1A1C	 38	    45776	59,7
 2	P	 2	65	1A1C	 39	    47025	59,6
 2	P	 2	65	1A1C	 40	    47201	59,7
 2	P	 2	66	1A1C	  1	     7729	59,7
 2	P	 2	66	1A1C	  2	     7656	59,7
 2	P	 2	66	1A1C	  3	     7631	59,7
 2	P	 2	66	1A1C	  4	     7644	59,7
 2	P	 2	66	1A1C	  5	     7577	59,7
 2	P	 2	66	1A1C	  6	     7515	59,7
 2	P	 2	66	1A1C	  7	     7445	59,7
 2	P	 2	66	1A1C	  8	     7472	59,7
 2	P	 2	66	1A1C	  9	     7517	59,7
 2	P	 2	66	1A1C	 10	     7511	59,7
 2	P	 2	66	1A1C	 11	     7490	59,7
 2	P	 2	66	1A1C	 12	     7463	59,7
 2	P	 2	66	1A1C	 13	     7449	59,7
 2	P	 2	66	1A1C	 14	     7431	59,7
 2	P	 2	66	1A1C	 15	     7492	59,6
 2	P	 2	66	1A1C	 16	     7456	59,7
 2	P	 2	66	1A1C	 17	     7493	59,7
 2	P	 2	66	1A1C	 18	     7354	59,7
 2	P	 2	66	1A1C	 19	     7411	59,7
 2	P	 2	66	1A1C	 20	     7363	59,7
 2	P	 2	66	1A1C	 21	     7385	59,7
 2	P	 2	66	1A1C	 22	     7363	59,7
 2	P	 2	66	1A1C	 23	     7386	59,7
 2	P	 2	66	1A1C	 24	     7369	59,7
 2	P	 2	66	1A1C	 25	     7457	59,7
 2	P	 2	66	1A1C	 26	     7369	59,7
 2	P	 2	66	1A1C	 27	     7499	59,7
 2	P	 2	66	1A1C	 28	     7525	59,7
 2	P	 2	66	1A1C	 29	     7899	59,7
 2	P	 2	66	1A1C	 30	     8432	59,7
 2	P	 2	66	1A1C	 31	     9413	59,7
 2	P	 2	66	1A1C	 32	    11184	59,7
 2	P	 2	66	1A1C	 33	    13980	59,7
 2	P	 2	66	1A1C	 34	    18162	59,7
 2	P	 2	66	1A1C	 35	    22923	59,7
 2	P	 2	66	1A1C	 36	    27913	59,7
 2	P	 2	66	1A1C	 37	    32430	59,7
 2	P	 2	66	1A1C	 38	    36428	59,7
 2	P	 2	66	1A1C	 39	    39567	59,6
 2	P	 2	66	1A1C	 40	    41491	59,7
 2	P	 2	67	1A1C	  1	     7160	59,7
 2	P	 2	67	1A1C	  2	     7020	59,7
 2	P	 2	67	1A1C	  3	     7052	59,7
 2	P	 2	67	1A1C	  4	     6998	59,7
 2	P	 2	67	1A1C	  5	     7016	59,7
 2	P	 2	67	1A1C	  6	     6983	59,7
 2	P	 2	67	1A1C	  7	     6886	59,7
 2	P	 2	67	1A1C	  8	     6908	59,7
 2	P	 2	67	1A1C	  9	     7011	59,7
 2	P	 2	67	1A1C	 10	     6872	59,7
 2	P	 2	67	1A1C	 11	     6802	59,7
 2	P	 2	67	1A1C	 12	     6927	59,7
 2	P	 2	67	1A1C	 13	     6832	59,7
 2	P	 2	67	1A1C	 14	     6915	59,7
 2	P	 2	67	1A1C	 15	     6859	59,6
 2	P	 2	67	1A1C	 16	     6854	59,7
 2	P	 2	67	1A1C	 17	     6940	59,7
 2	P	 2	67	1A1C	 18	     6916	59,7
 2	P	 2	67	1A1C	 19	     6932	59,7
 2	P	 2	67	1A1C	 20	     6943	59,7
 2	P	 2	67	1A1C	 21	     7052	59,7
 2	P	 2	67	1A1C	 22	     7298	59,7
 2	P	 2	67	1A1C	 23	     7733	59,7
 2	P	 2	67	1A1C	 24	     8398	59,7
 2	P	 2	67	1A1C	 25	     9592	59,7
 2	P	 2	67	1A1C	 26	    11457	59,7
 2	P	 2	67	1A1C	 27	    14601	59,7
 2	P	 2	67	1A1C	 28	    18454	59,7
 2	P	 2	67	1A1C	 29	    23373	59,7
 2	P	 2	67	1A1C	 30	    28350	59,7
 2	P	 2	67	1A1C	 31	    33410	59,7
 2	P	 2	67	1A1C	 32	    37571	59,7
 2	P	 2	67	1A1C	 33	    41090	59,7
 2	P	 2	67	1A1C	 34	    43552	59,7
 2	P	 2	67	1A1C	 35	    45275	59,7
 2	P	 2	67	1A1C	 36	    46689	59,7
 2	P	 2	67	1A1C	 37	    47744	59,7
 2	P	 2	67	1A1C	 38	    48303	59,7
 2	P	 2	67	1A1C	 39	    48768	59,6
 2	P	 2	67	1A1C	 40	    49175	59,7
 2	P	 2	68	1A1C	  1	     6532	59,7
 2	P	 2	68	1A1C	  2	     6458	59,7
 2	P	 2	68	1A1C	  3	     6435	59,7
 2	P	 2	68	1A1C	  4	     6499	59,7
 2	P	 2	68	1A1C	  5	     6426	59,7
 2	P	 2	68	1A1C	  6	     6282	59,7
 2	P	 2	68	1A1C	  7	     6345	59,7
 2	P	 2	68	1A1C	  8	     6308	59,7
 2	P	 2	68	1A1C	  9	     6328	59,7
 2	P	 2	68	1A1C	 10	     6340	59,7
 2	P	 2	68	1A1C	 11	     6320	59,7
 2	P	 2	68	1A1C	 12	     6312	59,7
 2	P	 2	68	1A1C	 13	     6283	59,7
 2	P	 2	68	1A1C	 14	     6256	59,7
 2	P	 2	68	1A1C	 15	     6287	59,6
 2	P	 2	68	1A1C	 16	     6252	59,7
 2	P	 2	68	1A1C	 17	     6347	59,7
 2	P	 2	68	1A1C	 18	     6281	59,7
 2	P	 2	68	1A1C	 19	     6219	59,7
 2	P	 2	68	1A1C	 20	     6298	59,7
 2	P	 2	68	1A1C	 21	     6229	59,7
 2	P	 2	68	1A1C	 22	     6366	59,7
 2	P	 2	68	1A1C	 23	     6429	59,7
 2	P	 2	68	1A1C	 24	     6527	59,7
 2	P	 2	68	1A1C	 25	     6823	59,7
 2	P	 2	68	1A1C	 26	     7363	59,7
 2	P	 2	68	1A1C	 27	     8387	59,7
 2	P	 2	68	1A1C	 28	     9854	59,7
 2	P	 2	68	1A1C	 29	    12075	59,7
 2	P	 2	68	1A1C	 30	    14776	59,7
 2	P	 2	68	1A1C	 31	    18061	59,7
 2	P	 2	68	1A1C	 32	    21152	59,7
 2	P	 2	68	1A1C	 33	    24253	59,7
 2	P	 2	68	1A1C	 34	    27187	59,7
 2	P	 2	68	1A1C	 35	    29848	59,7
 2	P	 2	68	1A1C	 36	    32433	59,7
 2	P	 2	68	1A1C	 37	    34464	59,7
 2	P	 2	68	1A1C	 38	    36552	59,7
 2	P	 2	68	1A1C	 39	    38316	59,6
 2	P	 2	68	1A1C	 40	    39738	59,7
 2	P	 2	69	1A1C	  1	     6718	59,7
 2	P	 2	69	1A1C	  2	     6721	59,7
 2	P	 2	69	1A1C	  3	     6651	59,7
 2	P	 2	69	1A1C	  4	     6603	59,7
 2	P	 2	69	1A1C	  5	     6606	59,7
 2	P	 2	69	1A1C	  6	     6501	59,7
 2	P	 2	69	1A1C	  7	     6508	59,7
 2	P	 2	69	1A1C	  8	     6497	59,7
 2	P	 2	69	1A1C	  9	     6467	59,7
 2	P	 2	69	1A1C	 10	     6420	59,7
 2	P	 2	69	1A1C	 11	     6480	59,7
 2	P	 2	69	1A1C	 12	     6538	59,7
 2	P	 2	69	1A1C	 13	     6462	59,7
 2	P	 2	69	1A1C	 14	     6460	59,7
 2	P	 2	69	1A1C	 15	     6508	59,6
 2	P	 2	69	1A1C	 16	     6396	59,7
 2	P	 2	69	1A1C	 17	     6443	59,7
 2	P	 2	69	1A1C	 18	     6453	59,7
 2	P	 2	69	1A1C	 19	     6473	59,7
 2	P	 2	69	1A1C	 20	     6538	59,7
 2	P	 2	69	1A1C	 21	     6603	59,7
 2	P	 2	69	1A1C	 22	     6640	59,7
 2	P	 2	69	1A1C	 23	     6860	59,7
 2	P	 2	69	1A1C	 24	     7200	59,7
 2	P	 2	69	1A1C	 25	     8000	59,7
 2	P	 2	69	1A1C	 26	     9272	59,7
 2	P	 2	69	1A1C	 27	    11297	59,7
 2	P	 2	69	1A1C	 28	    13937	59,7
 2	P	 2	69	1A1C	 29	    17439	59,7
 2	P	 2	69	1A1C	 30	    21303	59,7
 2	P	 2	69	1A1C	 31	    25302	59,7
 2	P	 2	69	1A1C	 32	    28717	59,7
 2	P	 2	69	1A1C	 33	    32363	59,7
 2	P	 2	69	1A1C	 34	    35490	59,7
 2	P	 2	69	1A1C	 35	    37923	59,7
 2	P	 2	69	1A1C	 36	    40239	59,7
 2	P	 2	69	1A1C	 37	    41945	59,7
 2	P	 2	69	1A1C	 38	    43366	59,7
 2	P	 2	69	1A1C	 39	    44348	59,7
 2	P	 2	69	1A1C	 40	    45433	59,7
 2	P	 2	70	1A1C	  1	     8122	59,6
 2	P	 2	70	1A1C	  2	     7997	59,7
 2	P	 2	70	1A1C	  3	     7923	59,7
 2	P	 2	70	1A1C	  4	     7911	59,7
 2	P	 2	70	1A1C	  5	     7810	59,7
 2	P	 2	70	1A1C	  6	     7807	59,7
 2	P	 2	70	1A1C	  7	     7810	59,7
 2	P	 2	70	1A1C	  8	     7820	59,7
 2	P	 2	70	1A1C	  9	     7818	59,7
 2	P	 2	70	1A1C	 10	     7772	59,7
 2	P	 2	70	1A1C	 11	     7760	59,7
 2	P	 2	70	1A1C	 12	     7757	59,7
 2	P	 2	70	1A1C	 13	     7813	59,7
 2	P	 2	70	1A1C	 14	     7817	59,7
 2	P	 2	70	1A1C	 15	     7745	59,6
 2	P	 2	70	1A1C	 16	     7738	59,7
 2	P	 2	70	1A1C	 17	     7913	59,7
 2	P	 2	70	1A1C	 18	     7910	59,7
 2	P	 2	70	1A1C	 19	     8164	59,7
 2	P	 2	70	1A1C	 20	     8562	59,7
 2	P	 2	70	1A1C	 21	     9323	59,7
 2	P	 2	70	1A1C	 22	    10812	59,7
 2	P	 2	70	1A1C	 23	    13523	59,7
 2	P	 2	70	1A1C	 24	    17789	59,7
 2	P	 2	70	1A1C	 25	    23080	59,7
 2	P	 2	70	1A1C	 26	    28968	59,7
 2	P	 2	70	1A1C	 27	    34693	59,7
 2	P	 2	70	1A1C	 28	    39865	59,7
 2	P	 2	70	1A1C	 29	    43376	59,7
 2	P	 2	70	1A1C	 30	    45058	59,7
 2	P	 2	70	1A1C	 31	    46123	59,7
 2	P	 2	70	1A1C	 32	    46569	59,7
 2	P	 2	70	1A1C	 33	    47174	59,7
 2	P	 2	70	1A1C	 34	    47633	59,7
 2	P	 2	70	1A1C	 35	    47994	59,7
 2	P	 2	70	1A1C	 36	    48155	59,7
 2	P	 2	70	1A1C	 37	    48119	59,7
 2	P	 2	70	1A1C	 38	    48376	59,7
 2	P	 2	70	1A1C	 39	    48527	59,7
 2	P	 2	70	1A1C	 40	    48625	59,7
 2	P	 2	71	1A1C	  1	     8100	59,6
 2	P	 2	71	1A1C	  2	     8003	59,7
 2	P	 2	71	1A1C	  3	     8018	59,7
 2	P	 2	71	1A1C	  4	     7886	59,7
 2	P	 2	71	1A1C	  5	     7833	59,7
 2	P	 2	71	1A1C	  6	     7808	59,7
 2	P	 2	71	1A1C	  7	     7715	59,7
 2	P	 2	71	1A1C	  8	     7671	59,7
 2	P	 2	71	1A1C	  9	     7803	59,7
 2	P	 2	71	1A1C	 10	     7740	59,7
 2	P	 2	71	1A1C	 11	     7755	59,7
 2	P	 2	71	1A1C	 12	     7725	59,7
 2	P	 2	71	1A1C	 13	     7772	59,7
 2	P	 2	71	1A1C	 14	     7792	59,7
 2	P	 2	71	1A1C	 15	     7761	59,6
 2	P	 2	71	1A1C	 16	     7794	59,7
 2	P	 2	71	1A1C	 17	     7801	59,7
 2	P	 2	71	1A1C	 18	     7877	59,7
 2	P	 2	71	1A1C	 19	     8145	59,7
 2	P	 2	71	1A1C	 20	     8380	59,7
 2	P	 2	71	1A1C	 21	     9277	59,7
 2	P	 2	71	1A1C	 22	    10597	59,7
 2	P	 2	71	1A1C	 23	    13225	59,7
 2	P	 2	71	1A1C	 24	    17186	59,7
 2	P	 2	71	1A1C	 25	    22316	59,7
 2	P	 2	71	1A1C	 26	    27782	59,7
 2	P	 2	71	1A1C	 27	    33591	59,7
 2	P	 2	71	1A1C	 28	    38451	59,7
 2	P	 2	71	1A1C	 29	    41966	59,7
 2	P	 2	71	1A1C	 30	    43618	59,7
 2	P	 2	71	1A1C	 31	    45179	59,7
 2	P	 2	71	1A1C	 32	    45738	59,7
 2	P	 2	71	1A1C	 33	    46225	59,7
 2	P	 2	71	1A1C	 34	    46786	59,7
 2	P	 2	71	1A1C	 35	    47013	59,7
 2	P	 2	71	1A1C	 36	    47115	59,7
 2	P	 2	71	1A1C	 37	    47298	59,7
 2	P	 2	71	1A1C	 38	    47300	59,7
 2	P	 2	71	1A1C	 39	    47627	59,7
 2	P	 2	71	1A1C	 40	    47633	59,7
 2	P	 2	72	1A1C	  1	     8134	59,6
 2	P	 2	72	1A1C	  2	     7967	59,7
 2	P	 2	72	1A1C	  3	     7902	59,7
 2	P	 2	72	1A1C	  4	     7838	59,7
 2	P	 2	72	1A1C	  5	     7779	59,7
 2	P	 2	72	1A1C	  6	     7765	59,7
 2	P	 2	72	1A1C	  7	     7730	59,7
 2	P	 2	72	1A1C	  8	     7719	59,7
 2	P	 2	72	1A1C	  9	     7681	59,7
 2	P	 2	72	1A1C	 10	     7749	59,7
 2	P	 2	72	1A1C	 11	     7684	59,7
 2	P	 2	72	1A1C	 12	     7692	59,7
 2	P	 2	72	1A1C	 13	     7690	59,7
 2	P	 2	72	1A1C	 14	     7655	59,7
 2	P	 2	72	1A1C	 15	     7737	59,6
 2	P	 2	72	1A1C	 16	     7680	59,7
 2	P	 2	72	1A1C	 17	     7715	59,7
 2	P	 2	72	1A1C	 18	     7858	59,7
 2	P	 2	72	1A1C	 19	     8074	59,7
 2	P	 2	72	1A1C	 20	     8362	59,7
 2	P	 2	72	1A1C	 21	     9222	59,7
 2	P	 2	72	1A1C	 22	    10450	59,7
 2	P	 2	72	1A1C	 23	    12929	59,7
 2	P	 2	72	1A1C	 24	    16841	59,7
 2	P	 2	72	1A1C	 25	    22215	59,7
 2	P	 2	72	1A1C	 26	    27869	59,7
 2	P	 2	72	1A1C	 27	    33531	59,7
 2	P	 2	72	1A1C	 28	    38466	59,7
 2	P	 2	72	1A1C	 29	    42311	59,7
 2	P	 2	72	1A1C	 30	    44037	59,7
 2	P	 2	72	1A1C	 31	    45309	59,7
 2	P	 2	72	1A1C	 32	    46046	59,7
 2	P	 2	72	1A1C	 33	    46615	59,7
 2	P	 2	72	1A1C	 34	    47043	59,7
 2	P	 2	72	1A1C	 35	    47183	59,7
 2	P	 2	72	1A1C	 36	    47369	59,7
 2	P	 2	72	1A1C	 37	    47429	59,7
 2	P	 2	72	1A1C	 38	    47625	59,7
 2	P	 2	72	1A1C	 39	    47651	59,7
 2	P	 2	72	1A1C	 40	    47753	59,7
 2	P	 2	73	1A1C	  1	     7726	59,6
 2	P	 2	73	1A1C	  2	     7598	59,7
 2	P	 2	73	1A1C	  3	     7600	59,7
 2	P	 2	73	1A1C	  4	     7510	59,7
 2	P	 2	73	1A1C	  5	     7487	59,7
 2	P	 2	73	1A1C	  6	     7430	59,7
 2	P	 2	73	1A1C	  7	     7553	59,7
 2	P	 2	73	1A1C	  8	     7490	59,7
 2	P	 2	73	1A1C	  9	     7489	59,7
 2	P	 2	73	1A1C	 10	     7485	59,7
 2	P	 2	73	1A1C	 11	     7460	59,7
 2	P	 2	73	1A1C	 12	     7461	59,7
 2	P	 2	73	1A1C	 13	     7518	59,7
 2	P	 2	73	1A1C	 14	     7472	59,7
 2	P	 2	73	1A1C	 15	     7465	59,6
 2	P	 2	73	1A1C	 16	     7455	59,7
 2	P	 2	73	1A1C	 17	     7621	59,7
 2	P	 2	73	1A1C	 18	     7717	59,7
 2	P	 2	73	1A1C	 19	     7980	59,7
 2	P	 2	73	1A1C	 20	     8377	59,7
 2	P	 2	73	1A1C	 21	     9237	59,7
 2	P	 2	73	1A1C	 22	    10915	59,7
 2	P	 2	73	1A1C	 23	    13747	59,7
 2	P	 2	73	1A1C	 24	    18153	59,7
 2	P	 2	73	1A1C	 25	    23665	59,7
 2	P	 2	73	1A1C	 26	    29181	59,7
 2	P	 2	73	1A1C	 27	    34577	59,7
 2	P	 2	73	1A1C	 28	    38804	59,7
 2	P	 2	73	1A1C	 29	    41930	59,7
 2	P	 2	73	1A1C	 30	    43934	59,7
 2	P	 2	73	1A1C	 31	    45007	59,7
 2	P	 2	73	1A1C	 32	    45417	59,7
 2	P	 2	73	1A1C	 33	    45867	59,7
 2	P	 2	73	1A1C	 34	    46318	59,7
 2	P	 2	73	1A1C	 35	    46199	59,7
 2	P	 2	73	1A1C	 36	    46672	59,7
 2	P	 2	73	1A1C	 37	    46886	59,7
 2	P	 2	73	1A1C	 38	    46833	59,7
 2	P	 2	73	1A1C	 39	    46881	59,6
 2	P	 2	73	1A1C	 40	    47017	59,7
 2	P	 2	74	1A1C	  1	     8190	59,6
 2	P	 2	74	1A1C	  2	     8037	59,7
 2	P	 2	74	1A1C	  3	     7946	59,7
 2	P	 2	74	1A1C	  4	     7975	59,7
 2	P	 2	74	1A1C	  5	     7953	59,7
 2	P	 2	74	1A1C	  6	     7862	59,7
 2	P	 2	74	1A1C	  7	     7832	59,7
 2	P	 2	74	1A1C	  8	     7884	59,7
 2	P	 2	74	1A1C	  9	     7830	59,7
 2	P	 2	74	1A1C	 10	     7903	59,7
 2	P	 2	74	1A1C	 11	     7888	59,7
 2	P	 2	74	1A1C	 12	     7826	59,7
 2	P	 2	74	1A1C	 13	     7863	59,7
 2	P	 2	74	1A1C	 14	     7913	59,7
 2	P	 2	74	1A1C	 15	     7861	59,6
 2	P	 2	74	1A1C	 16	     7911	59,7
 2	P	 2	74	1A1C	 17	     7915	59,7
 2	P	 2	74	1A1C	 18	     8119	59,7
 2	P	 2	74	1A1C	 19	     8215	59,7
 2	P	 2	74	1A1C	 20	     8694	59,7
 2	P	 2	74	1A1C	 21	     9413	59,7
 2	P	 2	74	1A1C	 22	    10764	59,7
 2	P	 2	74	1A1C	 23	    13376	59,7
 2	P	 2	74	1A1C	 24	    17646	59,7
 2	P	 2	74	1A1C	 25	    23111	59,7
 2	P	 2	74	1A1C	 26	    29142	59,7
 2	P	 2	74	1A1C	 27	    35230	59,7
 2	P	 2	74	1A1C	 28	    39935	59,7
 2	P	 2	74	1A1C	 29	    43685	59,7
 2	P	 2	74	1A1C	 30	    45646	59,7
 2	P	 2	74	1A1C	 31	    46627	59,7
 2	P	 2	74	1A1C	 32	    47281	59,7
 2	P	 2	74	1A1C	 33	    47930	59,7
 2	P	 2	74	1A1C	 34	    48450	59,7
 2	P	 2	74	1A1C	 35	    48761	59,7
 2	P	 2	74	1A1C	 36	    48703	59,7
 2	P	 2	74	1A1C	 37	    48761	59,7
 2	P	 2	74	1A1C	 38	    48785	59,7
 2	P	 2	74	1A1C	 39	    49255	59,6
 2	P	 2	74	1A1C	 40	    49438	59,7
 2	P	 2	75	1A1C	  1	     7753	59,6
 2	P	 2	75	1A1C	  2	     7659	59,7
 2	P	 2	75	1A1C	  3	     7555	59,7
 2	P	 2	75	1A1C	  4	     7497	59,7
 2	P	 2	75	1A1C	  5	     7462	59,7
 2	P	 2	75	1A1C	  6	     7578	59,7
 2	P	 2	75	1A1C	  7	     7506	59,7
 2	P	 2	75	1A1C	  8	     7430	59,7
 2	P	 2	75	1A1C	  9	     7520	59,7
 2	P	 2	75	1A1C	 10	     7385	59,7
 2	P	 2	75	1A1C	 11	     7412	59,7
 2	P	 2	75	1A1C	 12	     7375	59,7
